pattern,batch-size,algo,bs_position,precision,device_name,median,nruns,ecs
"[[6, 64, 64, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7189.5,64.0,
"[[6, 64, 64, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8149.5,64.0,
"[[6, 64, 64, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8616.5,64.0,
"[[6, 64, 64, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9560.0,64.0,
"[[6, 64, 64, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10535.0,32.0,
"[[6, 64, 64, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,15124.5,64.0,
"[[6, 64, 64, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,8976.0,32.0,
"[[6, 64, 64, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7083.5,32.0,
"[[6, 64, 64, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7088.5,64.0,
"[[6, 64, 64, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,11168.5,64.0,
"[[6, 64, 64, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10849.0,64.0,
"[[6, 64, 64, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6705.0,32.0,
"[[6, 64, 64, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8265.5,16.0,
"[[6, 64, 64, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,13071.5,32.0,
"[[6, 64, 64, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13866.5,32.0,
"[[6, 64, 64, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8290.0,32.0,
"[[6, 64, 64, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8527.0,32.0,
"[[6, 64, 64, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,5727.5,16.0,
"[[6, 64, 64, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6912.5,8.0,
"[[6, 64, 64, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14471.0,16.0,
"[[6, 64, 64, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14067.0,16.0,
"[[6, 64, 64, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10769.5,32.0,
"[[6, 64, 64, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11021.5,32.0,
"[[6, 64, 64, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8246.5,16.0,
"[[6, 64, 64, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,4877.5,4.0,
"[[6, 64, 64, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,12499.0,8.0,
"[[6, 64, 64, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14456.5,8.0,
"[[6, 64, 64, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8399.5,16.0,
"[[6, 64, 64, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8465.5,16.0,
"[[6, 64, 64, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,7654.0,8.0,
"[[6, 64, 64, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7448.5,4.0,
"[[6, 64, 64, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7896.5,2.0,
"[[6, 64, 64, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6654.0,2.0,
"[[6, 64, 64, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,6055.0,4.0,
"[[6, 64, 64, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7098.5,16.0,
"[[6, 64, 64, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10921.5,16.0,
"[[6, 64, 64, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10966.0,16.0,
"[[6, 64, 64, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6149.5,4.0,
"[[6, 64, 64, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,4935.0,2.0,
"[[6, 64, 64, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,14092.5,2.0,
"[[6, 64, 64, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13654.5,2.0,
"[[6, 64, 64, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8769.5,8.0,
"[[6, 64, 64, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8520.5,8.0,
"[[6, 64, 64, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6052.0,2.0,
"[[6, 64, 64, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7565.0,2.0,
"[[6, 64, 64, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,29220.5,2.0,
"[[6, 64, 64, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,27275.5,2.0,
"[[6, 64, 64, 32]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6046.5,4.0,
"[[6, 64, 64, 32]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10802.0,8.0,
"[[6, 64, 64, 32]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9294.0,2.0,
"[[6, 64, 64, 32]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,10032.0,2.0,
"[[6, 64, 64, 32]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,50220.0,2.0,
"[[6, 64, 64, 32]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,49662.5,2.0,
"[[6, 64, 64, 48]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9378.0,4.0,
"[[6, 64, 64, 48]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8470.5,4.0,
"[[6, 64, 64, 48]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,14967.0,2.0,
"[[6, 64, 64, 48]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,15106.0,2.0,
"[[6, 64, 64, 48]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,107064.0,2.0,
"[[6, 64, 64, 48]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,115013.0,2.0,
"[[6, 64, 64, 64]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,11604.5,2.0,
"[[6, 64, 64, 64]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7677.0,4.0,
"[[6, 64, 64, 64]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6954.5,2.0,
"[[6, 64, 64, 64]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10846.0,4.0,
"[[6, 64, 64, 64]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,20688.5,2.0,
"[[6, 64, 64, 64]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,20355.0,2.0,
"[[6, 64, 64, 64]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,233231.5,2.0,
"[[6, 64, 64, 64]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,238464.0,2.0,
"[[6, 64, 64, 96]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10356.5,2.0,
"[[6, 64, 64, 96]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8471.0,2.0,
"[[6, 64, 64, 96]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,32793.5,2.0,
"[[6, 64, 64, 96]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,30561.0,2.0,
"[[6, 64, 64, 96]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,997245.5,2.0,
"[[6, 64, 64, 96]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,446096.5,2.0,
"[[6, 96, 96, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,11657.0,128.0,
"[[6, 96, 96, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12934.0,256.0,
"[[6, 96, 96, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10758.0,256.0,
"[[6, 96, 96, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8428.0,256.0,
"[[6, 96, 96, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8494.5,128.0,
"[[6, 96, 96, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,11590.0,128.0,
"[[6, 96, 96, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9550.5,128.0,
"[[6, 96, 96, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9482.0,128.0,
"[[6, 96, 96, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9879.0,64.0,
"[[6, 96, 96, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9416.5,64.0,
"[[6, 96, 96, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10487.0,64.0,
"[[6, 96, 96, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8609.5,32.0,
"[[6, 96, 96, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9068.0,32.0,
"[[6, 96, 96, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9091.0,32.0,
"[[6, 96, 96, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7210.0,32.0,
"[[6, 96, 96, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,6951.5,32.0,
"[[6, 96, 96, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8623.5,32.0,
"[[6, 96, 96, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8360.5,16.0,
"[[6, 96, 96, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9262.5,16.0,
"[[6, 96, 96, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9429.5,16.0,
"[[6, 96, 96, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7657.0,16.0,
"[[6, 96, 96, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12660.0,64.0,
"[[6, 96, 96, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9762.0,32.0,
"[[6, 96, 96, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9223.0,32.0,
"[[6, 96, 96, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11553.5,32.0,
"[[6, 96, 96, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6562.5,8.0,
"[[6, 96, 96, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7609.5,8.0,
"[[6, 96, 96, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7270.0,8.0,
"[[6, 96, 96, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7224.5,16.0,
"[[6, 96, 96, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,6805.0,16.0,
"[[6, 96, 96, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9501.0,16.0,
"[[6, 96, 96, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5240.0,4.0,
"[[6, 96, 96, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9550.5,4.0,
"[[6, 96, 96, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,8885.5,4.0,
"[[6, 96, 96, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9467.5,16.0,
"[[6, 96, 96, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9180.0,16.0,
"[[6, 96, 96, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6860.0,8.0,
"[[6, 96, 96, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7878.0,4.0,
"[[6, 96, 96, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7536.5,2.0,
"[[6, 96, 96, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,14493.5,4.0,
"[[6, 96, 96, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7215.5,8.0,
"[[6, 96, 96, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13662.5,16.0,
"[[6, 96, 96, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6190.5,4.0,
"[[6, 96, 96, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6201.5,2.0,
"[[6, 96, 96, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,16392.0,2.0,
"[[6, 96, 96, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,15317.0,2.0,
"[[6, 96, 96, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,5981.5,2.0,
"[[6, 96, 96, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,12422.0,16.0,
"[[6, 96, 96, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9647.0,8.0,
"[[6, 96, 96, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8962.5,8.0,
"[[6, 96, 96, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9523.5,4.0,
"[[6, 96, 96, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,8239.5,2.0,
"[[6, 96, 96, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,29346.5,2.0,
"[[6, 96, 96, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,27906.0,2.0,
"[[6, 96, 96, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,7320.5,4.0,
"[[6, 96, 96, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13490.0,8.0,
"[[6, 96, 96, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9658.0,2.0,
"[[6, 96, 96, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,12071.0,2.0,
"[[6, 96, 96, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,62676.0,2.0,
"[[6, 96, 96, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,61205.0,2.0,
"[[6, 96, 96, 32]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10128.5,4.0,
"[[6, 96, 96, 32]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9263.0,4.0,
"[[6, 96, 96, 32]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,14226.5,2.0,
"[[6, 96, 96, 32]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,16611.0,2.0,
"[[6, 96, 96, 32]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,107275.0,2.0,
"[[6, 96, 96, 32]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,115145.0,2.0,
"[[6, 96, 96, 48]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8299.5,2.0,
"[[6, 96, 96, 48]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,13413.0,4.0,
"[[6, 96, 96, 48]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,23353.0,2.0,
"[[6, 96, 96, 48]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,25011.5,2.0,
"[[6, 96, 96, 48]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,297549.5,2.0,
"[[6, 96, 96, 48]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,271381.5,2.0,
"[[6, 96, 96, 64]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,39103.0,2.0,
"[[6, 96, 96, 64]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,7191.0,2.0,
"[[6, 96, 96, 64]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12094.5,2.0,
"[[6, 96, 96, 64]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8634.0,2.0,
"[[6, 96, 96, 64]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,32551.0,2.0,
"[[6, 96, 96, 64]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,33507.5,2.0,
"[[6, 96, 96, 64]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,1000514.0,2.0,
"[[6, 96, 96, 64]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,444615.0,2.0,
"[[6, 96, 384, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,9624.5,32.0,
"[[6, 96, 384, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,9792.5,64.0,
"[[6, 96, 384, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6820.5,64.0,
"[[6, 96, 384, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,10723.0,128.0,
"[[6, 96, 384, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8352.5,64.0,
"[[6, 96, 384, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9090.5,64.0,
"[[6, 96, 384, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9399.0,32.0,
"[[6, 96, 384, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,9079.0,32.0,
"[[6, 96, 384, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,13117.0,32.0,
"[[6, 96, 384, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,12211.0,32.0,
"[[6, 96, 384, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,13960.0,32.0,
"[[6, 96, 384, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5821.5,8.0,
"[[6, 96, 384, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8888.0,8.0,
"[[6, 96, 384, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7116.5,8.0,
"[[6, 96, 384, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9685.5,16.0,
"[[6, 96, 384, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9269.0,16.0,
"[[6, 96, 384, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,11372.0,16.0,
"[[6, 96, 384, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,5392.0,4.0,
"[[6, 96, 384, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,9037.0,4.0,
"[[6, 96, 384, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,15299.5,8.0,
"[[6, 96, 384, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,11173.5,8.0,
"[[6, 96, 384, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10612.0,16.0,
"[[6, 96, 384, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12876.0,16.0,
"[[6, 96, 384, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,12009.0,16.0,
"[[6, 96, 384, 4]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,8373.5,8.0,
"[[6, 96, 384, 4]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7936.0,4.0,
"[[6, 96, 384, 4]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7957.0,2.0,
"[[6, 96, 384, 4]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,6870.5,2.0,
"[[6, 96, 384, 6]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9897.0,8.0,
"[[6, 96, 384, 6]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9056.0,8.0,
"[[6, 96, 384, 6]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,6743.5,4.0,
"[[6, 96, 384, 6]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6340.0,2.0,
"[[6, 96, 384, 6]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,16619.0,2.0,
"[[6, 96, 384, 6]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,15224.0,2.0,
"[[6, 96, 384, 8]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,14130.0,8.0,
"[[6, 96, 384, 8]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11951.0,8.0,
"[[6, 96, 384, 8]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10538.5,4.0,
"[[6, 96, 384, 8]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,9381.0,2.0,
"[[6, 96, 384, 8]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,26604.5,2.0,
"[[6, 96, 384, 8]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,27939.0,2.0,
"[[6, 96, 384, 12]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,10960.5,4.0,
"[[6, 96, 384, 12]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9067.0,4.0,
"[[6, 96, 384, 12]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9829.0,2.0,
"[[6, 96, 384, 12]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,15030.5,2.0,
"[[6, 96, 384, 12]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,59430.0,2.0,
"[[6, 96, 384, 12]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,64460.0,2.0,
"[[6, 96, 384, 16]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,19968.5,2.0,
"[[6, 96, 384, 16]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10395.0,4.0,
"[[6, 96, 384, 16]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,8142.0,2.0,
"[[6, 96, 384, 16]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11844.5,4.0,
"[[6, 96, 384, 16]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,15304.0,2.0,
"[[6, 96, 384, 16]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,21609.5,2.0,
"[[6, 96, 384, 16]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,106100.0,2.0,
"[[6, 96, 384, 16]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,108974.5,2.0,
"[[6, 96, 384, 24]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12685.0,2.0,
"[[6, 96, 384, 24]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,8798.5,2.0,
"[[6, 96, 384, 24]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,30916.0,2.0,
"[[6, 96, 384, 24]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,34277.0,2.0,
"[[6, 96, 384, 24]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,288596.5,2.0,
"[[6, 96, 384, 24]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,246395.5,2.0,
"[[6, 128, 128, 1]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,7560.0,64.0,
"[[6, 128, 128, 1]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,11781.5,128.0,
"[[6, 128, 128, 1]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,6117.0,128.0,
"[[6, 128, 128, 1]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,11448.0,256.0,
"[[6, 128, 128, 1]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,9687.5,128.0,
"[[6, 128, 128, 1]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,7949.0,64.0,
"[[6, 128, 128, 1]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,7786.0,64.0,
"[[6, 128, 128, 1]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7635.0,64.0,
"[[6, 128, 128, 2]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,12369.0,64.0,
"[[6, 128, 128, 2]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,12457.5,64.0,
"[[6, 128, 128, 2]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,13628.5,64.0,
"[[6, 128, 128, 2]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,11581.5,32.0,
"[[6, 128, 128, 2]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,13689.5,32.0,
"[[6, 128, 128, 2]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,13404.5,32.0,
"[[6, 128, 128, 3]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,9190.5,32.0,
"[[6, 128, 128, 3]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,9329.5,32.0,
"[[6, 128, 128, 3]]",25088,einsum,bs_first,fp16,Tesla_V100-PCIE-16GB,10467.0,32.0,
"[[6, 128, 128, 3]]",25088,einsum,bs_last,fp16,Tesla_V100-PCIE-16GB,6022.5,8.0,
"[[6, 128, 128, 3]]",25088,dense,bs_first,fp16,Tesla_V100-PCIE-16GB,8322.0,8.0,
"[[6, 128, 128, 3]]",25088,dense,bs_last,fp16,Tesla_V100-PCIE-16GB,7230.0,8.0,
"[[6, 128, 128, 4]]",25088,kernel,bs_first,fp16,Tesla_V100-PCIE-16GB,9987.0,16.0,
"[[6, 128, 128, 4]]",25088,kernel,bs_last,fp16,Tesla_V100-PCIE-16GB,10317.0,32.0,
"[[6, 128, 128, 4]]",25088,monarch,bs_first,fp16,Tesla_V100-PCIE-16GB,11844.0,32.0,
"[[6, 128, 128, 4]]",25088,monarch,bs_last,fp16,Tesla_V100-PCIE-16GB,12268.0,32.0,
